run_id,scenario_id,experiment,category,model,mission_text,is_nominal_gt,decision_correct,is_tp,is_tn,is_fp,is_fn,constraint_valid,tail_match,mission_success,allows_partial_credit,partial_credit_score,model_said_nominal,reason,attempts,needed_retry,latency_s,approx_prompt_tokens,approx_output_tokens,errors
10,E1-EX3,1,EX,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Critically low battery (10%) necessitates skipping the map step to ensure safe return without risking UAV loss during orbit completion.,1,False,30.958,706,36,[]
10,E1-EX3,1,EX,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,0.445,706,1,[]
10,E1-EX3,1,EX,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Critically low battery necessitates immediate return to avoid crash, forcing abandonment of object mapping to preserve vehicle.",1,False,85.9,706,25,[]
10,E1-EX3,1,EX,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,False,False,False,False,,False,,3,True,19.757,706,17,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach"", ""attempt 2: map at 0 (object_id=1) requires a preceding approach"", ""attempt 3: map at 0 (object_id=1) requires a preceding approach""]"
10,E1-NOM1,1,NOM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,4.569,673,1,[]
10,E1-NOM1,1,NOM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.868,673,1,[]
10,E1-NOM1,1,NOM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,47.28,673,1,[]
10,E1-NOM1,1,NOM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.58,673,1,[]
10,E1-NOM1,1,NOM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,12.543,673,1,[]
10,E1-NOM1,1,NOM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,3.079,673,1,[]
10,E1-NOM2,1,NOM,gemini-2.5-flash-thinking,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,2,True,8.449,642,1,"[""attempt 1: No JSON array found in replanner response""]"
10,E1-NOM2,1,NOM,gemini-2.5-flash-base,"Find objects and orbit each one twice, then return home.",True,False,False,False,True,False,,,False,False,,False,"The drone has only mapped one object, but the mission requires finding objects and orbiting each one twice, implying more objects should be searched for before returning home.",1,False,1.14,642,58,[]
10,E1-NOM2,1,NOM,qwen-235b-thinking,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,5.298,642,1,[]
10,E1-NOM2,1,NOM,qwen-235b-instruct,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.531,642,1,[]
10,E1-NOM2,1,NOM,deepseek-r1,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,9.756,642,1,[]
10,E1-NOM2,1,NOM,o4-mini,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,1.623,642,1,[]
10,E1-NOM3,1,NOM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,False,False,False,True,False,,,False,False,,False,"The initial search pattern did not discover any objects, requiring a more thorough search before returning home to satisfy the mission's ""search for objects"" directive.",1,False,5.944,618,43,[]
10,E1-NOM3,1,NOM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",True,False,False,False,True,False,,,False,False,,False,"The previous search pattern ""yaw_scan"" failed to discover any objects, so a more thorough ""lawnmower"" search is needed to fulfill the mission of finding and mapping objects.",1,False,1.073,618,45,[]
10,E1-NOM3,1,NOM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,4.583,618,1,[]
10,E1-NOM3,1,NOM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",True,False,False,False,True,False,,,False,False,,False,"The initial yaw_scan search found no objects, so a more thorough lawnmower search is needed to ensure area coverage before returning home.",2,True,16.95,618,36,"[""attempt 1: No JSON array found in replanner response""]"
10,E1-NOM3,1,NOM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",True,False,False,False,True,False,,,False,False,,False,"Mission requires mapping all found objects, but remaining plan returns home immediately after an incomplete yaw_scan that detected nothing.",1,False,16.1,618,32,[]
10,E1-NOM3,1,NOM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,3.181,618,1,[]
10,E1-SW1,1,SW,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,False,False,False,True,False,,,False,False,,False,"The initial yaw_scan search is insufficient to guarantee finding all objects as per the user's mission, so a comprehensive lawnmower search should be added before returning home.",1,False,9.348,735,89,[]
10,E1-SW1,1,SW,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.507,735,1,[]
10,E1-SW1,1,SW,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,5.292,735,1,[]
10,E1-SW1,1,SW,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.519,735,1,[]
10,E1-SW1,1,SW,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,9.31,735,1,[]
10,E1-SW1,1,SW,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,2.663,735,1,[]
10,E1-SW2,1,SW,gemini-2.5-flash-thinking,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,"The remaining plan is syntactically invalid because ""object_id=all"" is not a supported argument, and the map skill requires a repeat count for orbits.",1,False,8.3,718,37,[]
10,E1-SW2,1,SW,gemini-2.5-flash-base,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,"The original plan did not correctly specify the object_id for approach and map steps, which must be explicitly linked to individual discovered objects.",1,False,0.846,718,37,[]
10,E1-SW2,1,SW,qwen-235b-thinking,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,"The original plan used invalid object_id=""all"" instead of the discovered object_id=1 and omitted required repeat=1 for single orbit completion per mission requirements.",1,False,34.152,718,74,[]
10,E1-SW2,1,SW,qwen-235b-instruct,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,"The original plan used ""object_id=all"" which is invalid; replaced with explicit steps for the single discovered object to ensure proper orbit execution.",1,False,23.157,718,63,[]
10,E1-SW2,1,SW,deepseek-r1,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,"The remaining plan incorrectly uses object_id=""all"" which is invalid; approach and map must target specific object IDs like the discovered object 1.",1,False,26.67,718,74,[]
10,E1-SW2,1,SW,o4-mini,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,"The original plan used ""all"" instead of specific object_id and omitted the required repeat count for the orbit.",1,False,4.423,718,68,[]
10,E2-MM1,2,MM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 3 was discovered but not included in the remaining plan for mapping, violating the mission to map every discovered object.",1,False,7.612,687,39,[]
10,E2-MM1,2,MM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The remaining plan did not include mapping for all discovered objects, specifically object 3, which is required by the mission.",1,False,1.735,687,99,[]
10,E2-MM1,2,MM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Discovered object ID=3 is missing from the remaining plan and must be mapped per the mission requirement to map every found object.,1,False,35.147,687,106,[]
10,E2-MM1,2,MM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 3 was discovered but not scheduled for mapping; added approach and map steps to fulfill the mission requirement to map every found object.,1,False,4.98,687,35,[]
10,E2-MM1,2,MM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Mission requires mapping every discovered object, but object_id=3 was omitted from the remaining plan.",1,False,27.887,687,29,[]
10,E2-MM1,2,MM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Added approach and map steps for object 3 to ensure every discovered object is mapped before returning home.,1,False,5.864,687,35,[]
10,E2-MM2,2,MM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The original plan failed to include mapping for all discovered objects (2, 3, and 4), which is required by the mission.",1,False,8.017,688,71,[]
10,E2-MM2,2,MM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The original plan only included mapping for object_id 1, but the mission requires mapping for every discovered object before returning home.",1,False,1.571,688,43,[]
10,E2-MM2,2,MM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The mission requires mapping all discovered objects but the remaining plan only schedules mapping for object 1, omitting objects 2, 3, and 4.",2,True,85.862,688,33,"[""attempt 1: 'NoneType' object has no attribute 'strip'""]"
10,E2-MM2,2,MM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The remaining plan only maps object 1, but the mission requires mapping all discovered objects; added approach and map steps for objects 2, 3, and 4.",1,False,4.28,688,37,[]
10,E2-MM2,2,MM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The mission requires mapping all 4 discovered objects, but the current plan only maps object 1 before returning home.",1,False,78.417,688,175,[]
10,E2-MM2,2,MM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Multiple objects (2–4) were discovered but only object 1 was in the plan, so mapping steps for objects 2–4 are needed.",1,False,9.066,688,44,[]
10,E2-MM3,2,MM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 2 was discovered but not mapped, which violates the mission to map every discovered object.",1,False,5.169,687,64,[]
10,E2-MM3,2,MM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 2 was discovered but not mapped, which is required by the mission statement.",1,False,1.192,687,59,[]
10,E2-MM3,2,MM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Discovered object 2 is missing from the mapping sequence, requiring added approach and map steps before return_home.",1,False,29.844,687,67,[]
10,E2-MM3,2,MM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 2 was discovered but not scheduled for approach and mapping; added required approach and map steps before return_home to satisfy mission goals.,1,False,4.233,687,33,[]
10,E2-MM3,2,MM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 2 was discovered but not mapped, violating the mission requirement to map every found object.",1,False,24.628,687,66,[]
10,E2-MM3,2,MM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 2 was discovered but not yet mapped, so an approach and map step for object 2 are required before returning home.",1,False,4.918,687,37,[]
10,E2-LC1,2,LC,gemini-2.5-flash-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 1 has only been orbited once, but the mission requires each discovered object to be orbited twice.",1,False,7.796,641,51,[]
10,E2-LC1,2,LC,gemini-2.5-flash-base,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 1 was only orbited once, but the mission requires orbiting each object twice.",2,True,1.952,641,25,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach""]"
10,E2-LC1,2,LC,qwen-235b-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 1 requires two orbits but only one completed orbit exists; adding approach and map ensures the second orbit while maintaining the mandatory approach-before-map sequence constraint.,1,False,50.023,641,79,[]
10,E2-LC1,2,LC,qwen-235b-instruct,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,False,False,False,,False,The original plan skipped the required approach before the second map of object_id=1 and only orbited once; corrected to ensure two full orbits by reinstating approach and setting repeat:2.,2,True,7.055,641,41,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach""]"
10,E2-LC1,2,LC,deepseek-r1,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The mission requires two orbits per object, but only one orbit was completed for object 1.",1,False,80.542,641,24,[]
10,E2-LC1,2,LC,o4-mini,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Only one orbit was executed but the mission requires two orbits per object.,1,False,6.365,641,25,[]
10,E2-LC2,2,LC,gemini-2.5-flash-thinking,"Search for objects and do three orbit passes on each one you find, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The remaining plan would only complete two total orbits for object 1, needing one more pass to satisfy the user's request for three orbits.",1,False,8.215,661,75,[]
10,E2-LC2,2,LC,gemini-2.5-flash-base,"Search for objects and do three orbit passes on each one you find, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The mission requires three orbit passes on each discovered object, but only one orbit has been completed and the plan only schedules one more.",1,False,1.131,661,59,[]
10,E2-LC2,2,LC,qwen-235b-thinking,"Search for objects and do three orbit passes on each one you find, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The mission requires three orbit passes per object, but the combined history and original remaining plan would have completed only two orbits for object 1; increasing the map step repeat to 2 achieves the required third orbit.",3,True,254.979,661,97,"[""attempt 1: 'NoneType' object has no attribute 'strip'"", ""attempt 2: 'NoneType' object has no attribute 'strip'""]"
10,E2-LC2,2,LC,qwen-235b-instruct,"Search for objects and do three orbit passes on each one you find, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,1.064,661,1,[]
10,E2-LC2,2,LC,deepseek-r1,"Search for objects and do three orbit passes on each one you find, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Mission requires 3 total orbits per object; previous map step had 1 orbit, revised repeat:2 ensures 3 total.",1,False,9.876,661,32,[]
10,E2-LC2,2,LC,o4-mini,"Search for objects and do three orbit passes on each one you find, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Only one additional orbit was planned but three orbits are required per object, so the map step must repeat twice to reach a total of three.",1,False,7.025,661,37,[]
10,E2-LC3,2,LC,gemini-2.5-flash-thinking,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 1 was only orbited once, and object 2 was not orbited at all; both need to be orbited twice as per the mission.",1,False,8.164,660,112,[]
10,E2-LC3,2,LC,gemini-2.5-flash-base,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 1 was only orbited once and object 2 has not yet been approached or orbited twice as required by the mission.,2,True,3.062,660,85,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach""]"
10,E2-LC3,2,LC,qwen-235b-thinking,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 1 has only one completed orbit (requires two) and object 2 has zero orbits; structural constraints require approach immediately before each map step for all orbits.,1,False,136.237,660,113,[]
10,E2-LC3,2,LC,qwen-235b-instruct,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,False,False,False,,False,Object 2 has been discovered but not yet approached or mapped; it must be orbited twice at 6 meters standoff before returning home to satisfy the mission.,1,False,3.935,660,44,[]
10,E2-LC3,2,LC,deepseek-r1,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Mission requires two orbits per object, but only one orbit was completed for object 1 and object 2 was not processed.",1,False,92.165,660,31,[]
10,E2-LC3,2,LC,o4-mini,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 1 has only one completed orbit and object 2 has not been orbited, so additional approach and map steps are required.",1,False,7.228,660,40,[]
10,E2-NOM1,2,NOM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,3.635,673,1,[]
10,E2-NOM1,2,NOM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.526,673,1,[]
10,E2-NOM1,2,NOM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,18.899,673,1,[]
10,E2-NOM1,2,NOM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.871,673,1,[]
10,E2-NOM1,2,NOM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,11.168,673,1,[]
10,E2-NOM1,2,NOM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,4.299,673,1,[]
10,E2-NOM2,2,NOM,gemini-2.5-flash-thinking,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,4.712,669,1,[]
10,E2-NOM2,2,NOM,gemini-2.5-flash-base,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.616,669,1,[]
10,E2-NOM2,2,NOM,qwen-235b-thinking,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,9.379,669,1,[]
10,E2-NOM2,2,NOM,qwen-235b-instruct,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.911,669,1,[]
10,E2-NOM2,2,NOM,deepseek-r1,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,13.718,669,1,[]
10,E2-NOM2,2,NOM,o4-mini,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,1.668,669,1,[]
10,E2-NOM4,2,NOM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,4.176,699,1,[]
10,E2-NOM4,2,NOM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.533,699,1,[]
10,E2-NOM4,2,NOM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,7.206,699,1,[]
10,E2-NOM4,2,NOM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.342,699,1,[]
10,E2-NOM4,2,NOM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,12.551,699,1,[]
10,E2-NOM4,2,NOM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,1.927,699,1,[]
10,E3-SO1,3,SO,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"The critically low battery (12%) necessitates returning home via the shortest path after completing currently scheduled mapping tasks, thus object 3 cannot be mapped.",1,False,9.193,765,76,[]
10,E3-SO1,3,SO,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Battery is critically low, so the mission must be aborted and the drone must return home immediately.",1,False,0.704,765,27,[]
10,E3-SO1,3,SO,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Critical battery level (12%) requires immediate return to prevent power depletion before completing all mapping and jeopardizing mission success.,1,False,121.047,765,28,[]
10,E3-SO1,3,SO,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Object 3 was newly detected and must be mapped before returning home; the remaining plan omitted it, so it was inserted before the existing approach/map for object 2 to ensure all discovered objects are mapped.",1,False,22.991,765,49,[]
10,E3-SO1,3,SO,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Critically low battery requires immediate return to avoid crash, skipping mapping of objects 2 and 3.",1,False,134.616,765,24,[]
10,E3-SO1,3,SO,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"The plan omitted mapping the newly detected object 3, so an approach and orbit for object 3 is required.",1,False,7.446,765,28,[]
10,E3-SO2,3,SO,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Battery is critically low, making it unsafe to complete further mapping before returning home.",1,False,7.032,746,27,[]
10,E3-SO2,3,SO,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Battery is critically low, so mapping object 2 is no longer feasible, requiring an immediate return home.",1,False,0.702,746,27,[]
10,E3-SO2,3,SO,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Critically low battery (11%) makes completing object 2's orbit unsafe; revised to prioritize immediate return home to avoid crash.,1,False,62.246,746,32,[]
10,E3-SO2,3,SO,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,4.37,746,1,[]
10,E3-SO2,3,SO,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,2,True,90.764,746,1,"[""attempt 1: map at 0 (object_id=2) requires a preceding approach""]"
10,E3-SO2,3,SO,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,3.322,746,1,[]
10,E3-SO3,3,SO,gemini-2.5-flash-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Battery is critically low and wind speeds are high, requiring reduction of mapping orbits from two to one for object 2 to ensure safe return home.",1,False,8.71,737,41,[]
10,E3-SO3,3,SO,gemini-2.5-flash-base,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Battery and wind anomalies necessitate an immediate return to home to ensure safe operation.,1,False,0.827,737,20,[]
10,E3-SO3,3,SO,qwen-235b-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Critically low battery and wind instability make completing two orbits for object2 infeasible without risking crash, requiring reduction to one orbit to ensure safe return.",1,False,92.423,737,81,[]
10,E3-SO3,3,SO,qwen-235b-instruct,"Find objects and orbit each one twice, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,0.822,737,1,[]
