run_id,scenario_id,level,model,mission_text,validity_rate,tail_match,mission_success,attempts,needed_retry,latency_s,approx_prompt_tokens,approx_output_tokens,altitude_explicit,standoff_explicit,plan_length,reference_length,length_match,steps_correct_count,errors
4,P-L1-03,L1,gemini-2.5-flash-base,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,0.694,452,35,False,True,3,3,True,3,[]
4,P-L1-03,L1,qwen-235b-thinking,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,30.639,452,35,False,True,3,3,True,3,[]
4,P-L1-03,L1,qwen-235b-instruct,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,3.052,452,21,False,True,3,3,True,3,[]
4,P-L1-03,L1,deepseek-r1,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,14.469,452,32,False,True,3,3,True,3,[]
4,P-L1-03,L1,o4-mini,Perform a thorough grid search of the area and return to base.,True,True,True,2,True,5.612,452,35,False,True,3,3,True,3,"[""attempt 1: search at 1 invalid pattern: lawmower""]"
4,P-L2-01,L2,gemini-2.5-flash-thinking,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,2.82,460,67,False,True,5,5,True,5,[]
4,P-L2-01,L2,gemini-2.5-flash-base,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,1.164,460,67,False,True,5,5,True,5,[]
4,P-L2-01,L2,qwen-235b-thinking,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,152.664,460,67,False,True,5,5,True,5,[]
4,P-L2-01,L2,qwen-235b-instruct,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,5.361,460,67,False,True,5,5,True,5,[]
4,P-L2-01,L2,deepseek-r1,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,51.361,460,43,False,True,5,5,True,5,[]
4,P-L2-01,L2,o4-mini,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,4.487,460,70,False,True,5,5,True,5,[]
4,P-L2-02,L2,gemini-2.5-flash-thinking,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,4.531,459,70,False,True,5,5,True,5,[]
4,P-L2-02,L2,gemini-2.5-flash-base,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,1.063,459,67,False,True,5,5,True,5,[]
4,P-L2-02,L2,qwen-235b-thinking,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,198.865,459,70,False,True,5,5,True,5,[]
4,P-L2-02,L2,qwen-235b-instruct,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,8.323,459,70,False,True,5,5,True,5,[]
4,P-L2-02,L2,deepseek-r1,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,9.524,459,43,False,True,5,5,True,5,[]
4,P-L2-02,L2,o4-mini,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,4.775,459,70,False,True,5,5,True,5,[]
4,P-L2-03,L2,gemini-2.5-flash-thinking,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,2.249,467,70,False,True,5,5,True,5,[]
4,P-L2-03,L2,gemini-2.5-flash-base,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,1.14,467,67,False,True,5,5,True,5,[]
4,P-L2-03,L2,qwen-235b-thinking,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,67.174,467,70,False,True,5,5,True,5,[]
4,P-L2-03,L2,qwen-235b-instruct,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,14.988,467,70,False,True,5,5,True,5,[]
4,P-L2-03,L2,deepseek-r1,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,20.71,467,67,False,True,5,5,True,5,[]
4,P-L2-03,L2,o4-mini,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,5.149,467,45,False,True,5,5,True,5,[]
4,P-L3-01,L3,gemini-2.5-flash-thinking,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,2.953,463,70,False,True,5,5,True,5,[]
4,P-L3-01,L3,gemini-2.5-flash-base,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,1.124,463,64,False,True,5,5,True,5,[]
4,P-L3-01,L3,qwen-235b-thinking,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,54.127,463,70,False,True,5,5,True,5,[]
4,P-L3-01,L3,qwen-235b-instruct,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,3.538,463,70,False,True,5,5,True,5,[]
4,P-L3-01,L3,deepseek-r1,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,56.531,463,70,False,True,5,5,True,5,[]
4,P-L3-01,L3,o4-mini,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,8.142,463,64,False,True,5,5,True,5,[]
4,P-L3-02,L3,gemini-2.5-flash-thinking,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,5.283,468,67,True,True,5,5,True,5,[]
4,P-L3-02,L3,gemini-2.5-flash-base,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,1.104,468,70,True,True,5,5,True,5,[]
4,P-L3-02,L3,qwen-235b-thinking,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,31.003,468,70,True,True,5,5,True,5,[]
4,P-L3-02,L3,qwen-235b-instruct,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,3.254,468,70,True,True,5,5,True,5,[]
4,P-L3-02,L3,deepseek-r1,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,148.994,468,70,True,True,5,5,True,5,[]
4,P-L3-02,L3,o4-mini,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,8.608,468,70,True,True,5,5,True,5,[]
4,P-L3-03,L3,gemini-2.5-flash-thinking,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,3.073,456,70,False,True,5,5,True,5,[]
4,P-L3-03,L3,gemini-2.5-flash-base,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,0.927,456,67,False,True,5,5,True,5,[]
4,P-L3-03,L3,qwen-235b-thinking,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,2,True,205.959,456,45,False,True,5,5,True,5,"[""attempt 1: expected string or bytes-like object, got 'NoneType'""]"
4,P-L3-03,L3,qwen-235b-instruct,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,3.244,456,70,False,True,5,5,True,5,[]
4,P-L3-03,L3,deepseek-r1,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,125.34,456,67,False,True,5,5,True,5,[]
4,P-L3-03,L3,o4-mini,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,5.111,456,70,False,True,5,5,True,5,[]
4,P-L3-04,L3,gemini-2.5-flash-thinking,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,3.309,475,67,False,True,5,5,True,5,[]
4,P-L3-04,L3,gemini-2.5-flash-base,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,1.211,475,70,False,True,5,5,True,5,[]
4,P-L3-04,L3,qwen-235b-thinking,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,28.771,475,70,False,True,5,5,True,5,[]
4,P-L3-04,L3,qwen-235b-instruct,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,8.578,475,70,False,True,5,5,True,5,[]
4,P-L3-04,L3,deepseek-r1,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,88.035,475,67,False,True,5,5,True,5,[]
4,P-L3-04,L3,o4-mini,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,5.147,475,1,False,True,5,5,True,5,[]
