run_id,scenario_id,experiment,category,model,mission_text,is_nominal_gt,decision_correct,is_tp,is_tn,is_fp,is_fn,constraint_valid,tail_match,mission_success,allows_partial_credit,partial_credit_score,model_said_nominal,reason,attempts,needed_retry,latency_s,approx_prompt_tokens,approx_output_tokens,errors
5,E1-EX2,1,EX,deepseek-r1,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,The second orbit of object 1 failed mid-execution and requires re-attempt to satisfy the mission requirement of two complete orbits per object.,1,False,79.76,753,109,[]
5,E1-EX2,1,EX,o4-mini,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,The second orbit of object 1 was aborted and must be retried to ensure two complete orbits.,1,False,9.533,753,25,[]
5,E1-EX3,1,EX,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Critically low battery requires immediate return home to prevent drone loss.,1,False,7.986,706,18,[]
5,E1-EX3,1,EX,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Battery critically low, forcing an immediate return home to prevent loss of UAV.",1,False,0.894,706,21,[]
5,E1-EX3,1,EX,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Critical battery (10% remaining) makes executing the map orbit unsafe as it would likely deplete power before return home.,1,False,101.815,706,28,[]
5,E1-EX3,1,EX,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,0.809,706,1,[]
5,E1-EX3,1,EX,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Critically low battery necessitates immediate return to avoid complete power loss before reaching home.,1,False,116.497,706,25,[]
5,E1-EX3,1,EX,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,3,True,18.441,706,1,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach"", ""attempt 2: map at 0 (object_id=1) requires a preceding approach""]"
5,E1-NOM1,1,NOM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,4.003,673,1,[]
5,E1-NOM1,1,NOM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.646,673,1,[]
5,E1-NOM1,1,NOM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,28.286,673,1,[]
5,E1-NOM1,1,NOM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.396,673,1,[]
5,E1-NOM1,1,NOM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,16.265,673,1,[]
5,E1-NOM1,1,NOM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,3.096,673,1,[]
5,E1-NOM2,1,NOM,gemini-2.5-flash-thinking,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,4.144,642,1,[]
5,E1-NOM2,1,NOM,gemini-2.5-flash-base,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.506,642,1,[]
5,E1-NOM2,1,NOM,qwen-235b-thinking,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,3.79,642,1,[]
5,E1-NOM2,1,NOM,qwen-235b-instruct,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.268,642,1,[]
5,E1-NOM2,1,NOM,deepseek-r1,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,8.99,642,1,[]
5,E1-NOM2,1,NOM,o4-mini,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,1.707,642,1,[]
5,E1-NOM3,1,NOM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,False,False,False,True,False,,,False,False,,False,"The initial search found no objects, so a more thorough search is required to fulfill the mission's ""Search for objects"" directive before returning home.",1,False,9.609,618,44,[]
5,E1-NOM3,1,NOM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",True,False,False,False,True,False,,,False,False,,False,"The initial yaw_scan search pattern was insufficient, so a more thorough search is needed to satisfy the mission goal of mapping every discovered object.",1,False,0.893,618,52,[]
5,E1-NOM3,1,NOM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,45.948,618,1,[]
5,E1-NOM3,1,NOM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.722,618,1,[]
5,E1-NOM3,1,NOM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",True,False,False,False,True,False,,,False,False,,False,Initial yaw_scan may have missed objects; lawnmower search ensures thorough coverage before returning.,1,False,10.968,618,31,[]
5,E1-NOM3,1,NOM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,1.972,618,1,[]
5,E1-SW1,1,SW,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,5.503,735,1,[]
5,E1-SW1,1,SW,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.485,735,1,[]
5,E1-SW1,1,SW,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,False,False,False,True,False,,,False,False,,False,Missing required top-level 'repeat':1 field in map step for object 2 to guarantee exactly one orbit as mandated by mission requirements.,1,False,51.039,735,72,[]
5,E1-SW1,1,SW,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,2.452,735,1,[]
5,E1-SW1,1,SW,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,14.571,735,1,[]
5,E1-SW1,1,SW,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,2.52,735,1,[]
5,E1-SW2,1,SW,gemini-2.5-flash-thinking,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,The remaining plan used an invalid `object_id=all` argument and did not explicitly specify a single orbit for the discovered object.,1,False,7.435,718,72,[]
5,E1-SW2,1,SW,gemini-2.5-flash-base,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,The 'approach' and 'map' steps specified 'object_id=all' but should target specific discovered objects.,1,False,1.007,718,24,[]
5,E1-SW2,1,SW,qwen-235b-thinking,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,Original approach and map steps used invalid object_id 'all' instead of specific integer; must target discovered object_id=1 for single-object processing.,1,False,15.814,718,74,[]
5,E1-SW2,1,SW,qwen-235b-instruct,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,The remaining plan used 'object_id=all' which is invalid; replaced with explicit steps for each discovered object (ID 1) to ensure proper approach and mapping.,1,False,1.373,718,35,[]
5,E1-SW2,1,SW,deepseek-r1,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,"The ""approach"" and ""map"" skills require specific object_ids, not ""all"".",1,False,181.644,718,55,[]
5,E1-SW2,1,SW,o4-mini,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,"The plan used object_id=all which is invalid, so it must specify each discovered object individually.",1,False,6.596,718,28,[]
5,E2-MM1,2,MM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The current plan fails to include mapping for object 3, which contradicts the mission's requirement to map all discovered objects.",1,False,6.806,687,37,[]
5,E2-MM1,2,MM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The original plan did not include mapping for all discovered objects, specifically object 3, which is required by the mission statement.",1,False,2.234,687,37,[]
5,E2-MM1,2,MM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Missing approach and map steps for discovered object_id=3 which must be processed before return_home per mission requirements.,1,False,44.465,687,75,[]
5,E2-MM1,2,MM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 3 was discovered but is not scheduled to be approached and mapped; the plan must be extended to include it to satisfy the mission.,1,False,8.289,687,44,[]
5,E2-MM1,2,MM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Mission requires mapping every discovered object, but object_id=3 was omitted from the plan.",1,False,41.6,687,28,[]
5,E2-MM1,2,MM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Missing approach and map steps for discovered object 3.,1,False,8.802,687,14,[]
5,E2-MM2,2,MM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The original plan only mapped one of the four discovered objects, failing to meet the mission requirement to map every object found.",1,False,7.702,688,44,[]
5,E2-MM2,2,MM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The original plan only included mapping for object 1, but the mission requires mapping every discovered object.",1,False,2.134,688,160,[]
5,E2-MM2,2,MM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Mission requires mapping all 4 discovered objects but the remaining plan only schedules mapping for object 1.,3,True,168.781,688,25,"[""attempt 1: 'NoneType' object has no attribute 'strip'"", ""attempt 2: 'NoneType' object has no attribute 'strip'""]"
5,E2-MM2,2,MM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The remaining plan only maps object 1, but the mission requires mapping all discovered objects; the tail must be extended to include approach and map sequences for objects 2, 3, and 4.",1,False,17.271,688,59,[]
5,E2-MM2,2,MM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Original plan only mapped object 1 despite discovering 4 objects, violating mission requirement to map every found object.",1,False,46.87,688,40,[]
5,E2-MM2,2,MM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"All discovered objects 2, 3, and 4 must also be approached and mapped before returning home.",1,False,8.464,688,37,[]
5,E2-MM3,2,MM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 2 was discovered but not mapped, and the mission requires mapping every discovered object with one orbit.",1,False,7.31,687,31,[]
5,E2-MM3,2,MM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 2 was discovered but not mapped; the revised plan adds the necessary steps to map it before returning home.,1,False,0.873,687,33,[]
5,E2-MM3,2,MM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 2 is discovered but not mapped; approach and map steps are required before return_home.,1,False,88.304,687,64,[]
5,E2-MM3,2,MM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 2 was discovered but not yet mapped; added approach and map steps to complete full mission objectives.,1,False,6.762,687,32,[]
5,E2-MM3,2,MM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 2 was discovered but not mapped, violating the mission requirement to map every found object.",1,False,21.61,687,24,[]
5,E2-MM3,2,MM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 2 was discovered but not yet mapped, so an approach and map step are required before returning home.",1,False,7.928,687,33,[]
5,E2-LC1,2,LC,gemini-2.5-flash-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 1 has only been orbited once, but the mission requires each discovered object to be orbited twice.",1,False,9.868,641,67,[]
5,E2-LC1,2,LC,gemini-2.5-flash-base,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The mission requires orbiting each discovered object twice, but object 1 has only been orbited once.",2,True,2.114,641,29,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach""]"
5,E2-LC1,2,LC,qwen-235b-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Mission requires two orbits per object but only one completed for object 1; added approach and map sequence to achieve second orbit.,1,False,50.316,641,63,[]
5,E2-LC1,2,LC,qwen-235b-instruct,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,False,False,False,,False,The original remaining plan skipped the required approach step before the second orbit of object 1 and did not specify the necessary repeat:2 for the map step to complete two orbits.,2,True,8.601,641,44,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach""]"
5,E2-LC1,2,LC,deepseek-r1,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Mission requires orbiting each object twice, but only one orbit was completed for object 1.",1,False,36.498,641,28,[]
5,E2-LC1,2,LC,o4-mini,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,The object has only been orbited once so a second approach and one-orbit map are needed to meet the two-orbit requirement.,1,False,6.406,641,59,[]
5,E2-LC2,2,LC,gemini-2.5-flash-thinking,"Search for objects and do three orbit passes on each one you find, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The prior map step for object 1 completed one orbit, and the remaining plan only accounted for one additional orbit, totaling two, whereas the mission requires three orbits for each discovered object.",1,False,8.547,661,86,[]
5,E2-LC2,2,LC,gemini-2.5-flash-base,"Search for objects and do three orbit passes on each one you find, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The mission requires three orbit passes on each discovered object, but only one has been completed for object 1, so two more orbits are needed before returning home.",1,False,0.966,661,39,[]
5,E2-LC2,2,LC,qwen-235b-thinking,"Search for objects and do three orbit passes on each one you find, then return home.",False,True,True,False,False,False,True,True,True,False,,False,The remaining plan,1,False,97.588,661,6,[]
5,E2-LC2,2,LC,qwen-235b-instruct,"Search for objects and do three orbit passes on each one you find, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,1.665,661,1,[]
5,E2-LC2,2,LC,deepseek-r1,"Search for objects and do three orbit passes on each one you find, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The mission requires three orbits per object, but only one orbit was completed for object 1 and the remaining plan scheduled only one additional orbit; this revision adds a second orbit to satisfy the three-orbit requirement.",1,False,89.286,661,79,[]
5,E2-LC2,2,LC,o4-mini,"Search for objects and do three orbit passes on each one you find, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Only two orbits are planned in total but mission requires three orbits per discovered object.,1,False,7.107,661,28,[]
5,E2-LC3,2,LC,gemini-2.5-flash-thinking,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,True,True,False,,False,The initial plan failed to complete the second orbit for object 1 and did not include any orbits for discovered object 2 as required by the mission.,1,False,9.03,660,116,[]
5,E2-LC3,2,LC,gemini-2.5-flash-base,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 1 was mapped only once, not twice, and object 2 has not been orbited at all.",2,True,2.414,660,33,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach""]"
5,E2-LC3,2,LC,qwen-235b-thinking,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Mission requires two orbits per object; object 1 has only one completed orbit and object 2 has none.,1,False,49.974,660,79,[]
5,E2-LC3,2,LC,qwen-235b-instruct,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Object 2 has not been approached or mapped yet, and the current plan skips it; must add approach and 2x orbit for object 2 before returning home.",1,False,1.811,660,39,[]
5,E2-LC3,2,LC,deepseek-r1,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Mission requires two orbits per object; object 1 has one incomplete orbit and object 2 is unprocessed.,1,False,59.595,660,25,[]
5,E2-LC3,2,LC,o4-mini,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 1 has only been orbited once and object 2 has not been orbited, but each must be orbited twice at 6 m standoff.",1,False,10.584,660,43,[]
5,E2-NOM1,2,NOM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,3.658,673,1,[]
5,E2-NOM1,2,NOM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.481,673,1,[]
5,E2-NOM1,2,NOM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,7.123,673,1,[]
5,E2-NOM1,2,NOM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,6.821,673,1,[]
5,E2-NOM1,2,NOM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,19.033,673,1,[]
5,E2-NOM1,2,NOM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,4.025,673,1,[]
5,E2-NOM2,2,NOM,gemini-2.5-flash-thinking,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,3.44,669,1,[]
5,E2-NOM2,2,NOM,gemini-2.5-flash-base,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.564,669,1,[]
5,E2-NOM2,2,NOM,qwen-235b-thinking,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,8.467,669,1,[]
5,E2-NOM2,2,NOM,qwen-235b-instruct,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.935,669,1,[]
5,E2-NOM2,2,NOM,deepseek-r1,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,59.926,669,1,[]
5,E2-NOM2,2,NOM,o4-mini,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,4.211,669,1,[]
5,E2-NOM4,2,NOM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,3.724,699,1,[]
5,E2-NOM4,2,NOM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.592,699,1,[]
5,E2-NOM4,2,NOM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,5.61,699,1,[]
5,E2-NOM4,2,NOM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.783,699,1,[]
5,E2-NOM4,2,NOM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,15.383,699,1,[]
5,E2-NOM4,2,NOM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,1.737,699,1,[]
5,E3-SO1,3,SO,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Battery is critically low, so mapping a newly found object (ID=3) would jeopardize completing the rest of the mission and returning home safely; therefore, the object must be skipped.",1,False,16.857,765,79,[]
5,E3-SO1,3,SO,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Battery is critically low, requiring an immediate return home to prevent loss of aircraft. The new object cannot be mapped.",1,False,0.745,765,31,[]
5,E3-SO1,3,SO,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"The remaining plan omits newly discovered object 3 which must be mapped per mission requirements to satisfy ""map every one you find"".",2,True,136.029,765,85,"[""attempt 1: 'NoneType' object has no attribute 'strip'""]"
5,E3-SO1,3,SO,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Object 3 was newly detected and must be mapped before returning home; the original plan omitted it, risking mission failure due to incomplete search.",1,False,3.166,765,45,[]
5,E3-SO1,3,SO,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Critically low battery requires immediate return to avoid crash, forcing skip of unmapped objects 2 and 3.",1,False,147.395,765,29,[]
5,E3-SO1,3,SO,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,A new object (ID=3) was detected and must be mapped to fulfill the mission.,1,False,8.045,765,21,[]
5,E3-SO2,3,SO,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Battery is critically low, requiring an immediate return home to ensure safety.",1,False,7.113,746,20,[]
5,E3-SO2,3,SO,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Battery is critically low, requiring an immediate return home to prevent mission failure.",1,False,0.567,746,21,[]
5,E3-SO2,3,SO,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Critically low battery (11%) requires skipping map step for object 2 to ensure safe return home.,1,False,38.686,746,24,[]
5,E3-SO2,3,SO,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,0.878,746,1,[]
5,E3-SO2,3,SO,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Critically low battery (11%) necessitates immediate return to avoid potential crash, forcing abort of object 2 mapping to prioritize vehicle safety.",1,False,91.974,746,32,[]
5,E3-SO2,3,SO,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,6.759,746,1,[]
5,E3-SO3,3,SO,gemini-2.5-flash-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Battery is critically low and high winds are causing oscillations, making it unsafe to complete further mapping and requiring an immediate return home.",1,False,8.053,737,39,[]
5,E3-SO3,3,SO,gemini-2.5-flash-base,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Battery is critically low and wind speeds are high, making it unsafe to continue the mission; the drone must return home immediately.",1,False,0.79,737,32,[]
5,E3-SO3,3,SO,qwen-235b-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,False,False,False,False,,False,,3,True,222.128,737,0,"[""attempt 1: 'NoneType' object has no attribute 'strip'"", ""attempt 2: 'NoneType' object has no attribute 'strip'"", ""attempt 3: 'NoneType' object has no attribute 'strip'""]"
5,E3-SO3,3,SO,qwen-235b-instruct,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"The remaining plan already satisfies the mission and constraints, but battery at 14% with high winds necessitates no changes to avoid unnecessary risk.",1,False,1.67,737,33,[]
5,E3-SO3,3,SO,deepseek-r1,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Critically low battery (14%) and high wind make completing the second object's approach and orbits unsafe, requiring immediate abort to prevent crash.",1,False,45.59,737,32,[]
5,E3-SO3,3,SO,o4-mini,"Find objects and orbit each one twice, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,4.909,737,1,[]
5,E3-SO4,3,SO,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,9.588,719,1,[]
