run_id,scenario_id,level,model,mission_text,validity_rate,tail_match,mission_success,attempts,needed_retry,latency_s,approx_prompt_tokens,approx_output_tokens,altitude_explicit,standoff_explicit,plan_length,reference_length,length_match,steps_correct_count,errors
10,P-L2-01,L2,qwen-235b-thinking,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,80.165,460,67,False,True,5,5,True,5,[]
10,P-L2-01,L2,qwen-235b-instruct,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,2.774,460,67,False,True,5,5,True,5,[]
10,P-L2-01,L2,deepseek-r1,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,60.671,460,64,False,True,5,5,True,5,[]
10,P-L2-01,L2,o4-mini,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,7.229,460,67,False,True,5,5,True,5,[]
10,P-L2-02,L2,gemini-2.5-flash-thinking,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,3.549,459,70,False,True,5,5,True,5,[]
10,P-L2-02,L2,gemini-2.5-flash-base,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,1.278,459,70,False,True,5,5,True,5,[]
10,P-L2-02,L2,qwen-235b-thinking,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,37.305,459,70,False,True,5,5,True,5,[]
10,P-L2-02,L2,qwen-235b-instruct,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,31.073,459,70,False,True,5,5,True,5,[]
10,P-L2-02,L2,deepseek-r1,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,9.418,459,67,False,True,5,5,True,5,[]
10,P-L2-02,L2,o4-mini,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,6.059,459,70,False,True,5,5,True,5,[]
10,P-L2-03,L2,gemini-2.5-flash-thinking,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,4.299,467,70,False,True,5,5,True,5,[]
10,P-L2-03,L2,gemini-2.5-flash-base,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,1.246,467,67,False,True,5,5,True,5,[]
10,P-L2-03,L2,qwen-235b-thinking,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,15.232,467,70,False,True,5,5,True,5,[]
10,P-L2-03,L2,qwen-235b-instruct,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,3.038,467,70,False,True,5,5,True,5,[]
10,P-L2-03,L2,deepseek-r1,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,7.438,467,67,False,True,5,5,True,5,[]
10,P-L2-03,L2,o4-mini,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,6.913,467,70,False,True,5,5,True,5,[]
10,P-L3-01,L3,gemini-2.5-flash-thinking,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,2.238,463,70,False,True,5,5,True,5,[]
10,P-L3-01,L3,gemini-2.5-flash-base,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,1.361,463,67,False,True,5,5,True,5,[]
10,P-L3-01,L3,qwen-235b-thinking,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,False,False,1,False,43.37,463,35,False,True,3,5,False,0,[]
10,P-L3-01,L3,qwen-235b-instruct,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,2.281,463,45,False,True,5,5,True,5,[]
10,P-L3-01,L3,deepseek-r1,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,65.69,463,67,False,True,5,5,True,5,[]
10,P-L3-01,L3,o4-mini,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,7.124,463,9,False,True,5,5,True,5,[]
10,P-L3-02,L3,gemini-2.5-flash-thinking,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,3.526,468,70,True,True,5,5,True,5,[]
10,P-L3-02,L3,gemini-2.5-flash-base,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,1.549,468,70,True,True,5,5,True,5,[]
10,P-L3-02,L3,qwen-235b-thinking,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,28.358,468,70,True,True,5,5,True,5,[]
10,P-L3-02,L3,qwen-235b-instruct,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,29.609,468,70,True,True,5,5,True,5,[]
10,P-L3-02,L3,deepseek-r1,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,6.751,468,67,True,True,5,5,True,5,[]
10,P-L3-02,L3,o4-mini,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,4.469,468,70,True,True,5,5,True,5,[]
10,P-L3-03,L3,gemini-2.5-flash-thinking,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,2.429,456,70,False,True,5,5,True,5,[]
10,P-L3-03,L3,gemini-2.5-flash-base,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,1.248,456,70,False,True,5,5,True,5,[]
10,P-L3-03,L3,qwen-235b-thinking,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,95.18,456,70,False,True,5,5,True,5,[]
10,P-L3-03,L3,qwen-235b-instruct,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,12.551,456,45,False,True,5,5,True,5,[]
10,P-L3-03,L3,deepseek-r1,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,134.214,456,67,False,True,5,5,True,5,[]
10,P-L3-03,L3,o4-mini,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,6.224,456,70,False,True,5,5,True,5,[]
10,P-L3-04,L3,gemini-2.5-flash-thinking,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,3.069,475,70,False,True,5,5,True,5,[]
10,P-L3-04,L3,gemini-2.5-flash-base,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,1.186,475,70,False,True,5,5,True,5,[]
10,P-L3-04,L3,qwen-235b-thinking,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,44.587,475,70,False,True,5,5,True,5,[]
10,P-L3-04,L3,qwen-235b-instruct,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,6.368,475,70,False,True,5,5,True,5,[]
10,P-L3-04,L3,deepseek-r1,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,153.214,475,70,False,True,5,5,True,5,[]
10,P-L3-04,L3,o4-mini,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,8.175,475,9,False,True,5,5,True,5,[]
