run_id,scenario_id,level,model,mission_text,validity_rate,tail_match,mission_success,attempts,needed_retry,latency_s,approx_prompt_tokens,approx_output_tokens,altitude_explicit,standoff_explicit,plan_length,reference_length,length_match,steps_correct_count,errors
9,P-L2-01,L2,deepseek-r1,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,37.604,460,67,False,True,5,5,True,5,[]
9,P-L2-01,L2,o4-mini,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,5.187,460,67,False,True,5,5,True,5,[]
9,P-L2-02,L2,gemini-2.5-flash-thinking,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,20.717,459,70,False,True,5,5,True,5,[]
9,P-L2-02,L2,gemini-2.5-flash-base,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,1.267,459,70,False,True,5,5,True,5,[]
9,P-L2-02,L2,qwen-235b-thinking,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,38.761,459,45,False,True,5,5,True,5,[]
9,P-L2-02,L2,qwen-235b-instruct,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,2.621,459,70,False,True,5,5,True,5,[]
9,P-L2-02,L2,deepseek-r1,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,47.771,459,67,False,True,5,5,True,5,[]
9,P-L2-02,L2,o4-mini,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,5.924,459,70,False,True,5,5,True,5,[]
9,P-L2-03,L2,gemini-2.5-flash-thinking,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,3.065,467,70,False,True,5,5,True,5,[]
9,P-L2-03,L2,gemini-2.5-flash-base,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,1.071,467,67,False,True,5,5,True,5,[]
9,P-L2-03,L2,qwen-235b-thinking,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,11.584,467,70,False,True,5,5,True,5,[]
9,P-L2-03,L2,qwen-235b-instruct,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,44.125,467,70,False,True,5,5,True,5,[]
9,P-L2-03,L2,deepseek-r1,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,21.355,467,67,False,True,5,5,True,5,[]
9,P-L2-03,L2,o4-mini,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,5.452,467,70,False,True,5,5,True,5,[]
9,P-L3-01,L3,gemini-2.5-flash-thinking,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,2.79,463,70,False,True,5,5,True,5,[]
9,P-L3-01,L3,gemini-2.5-flash-base,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,1.685,463,67,False,True,5,5,True,5,[]
9,P-L3-01,L3,qwen-235b-thinking,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,2,True,139.747,463,70,False,True,5,5,True,5,"[""attempt 1: expected string or bytes-like object, got 'NoneType'""]"
9,P-L3-01,L3,qwen-235b-instruct,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,3.061,463,70,False,True,5,5,True,5,[]
9,P-L3-01,L3,deepseek-r1,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,False,False,1,False,98.991,463,32,False,True,3,5,False,0,[]
9,P-L3-01,L3,o4-mini,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,5.871,463,70,False,True,5,5,True,5,[]
9,P-L3-02,L3,gemini-2.5-flash-thinking,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,2.765,468,70,True,True,5,5,True,5,[]
9,P-L3-02,L3,gemini-2.5-flash-base,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,0.992,468,67,True,True,5,5,True,5,[]
9,P-L3-02,L3,qwen-235b-thinking,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,62.682,468,70,True,True,5,5,True,5,[]
9,P-L3-02,L3,qwen-235b-instruct,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,3.415,468,70,True,True,5,5,True,5,[]
9,P-L3-02,L3,deepseek-r1,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,268.393,468,67,True,True,5,5,True,5,[]
9,P-L3-02,L3,o4-mini,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,6.236,468,9,True,True,5,5,True,5,[]
9,P-L3-03,L3,gemini-2.5-flash-thinking,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,3.204,456,70,False,True,5,5,True,5,[]
9,P-L3-03,L3,gemini-2.5-flash-base,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,2.23,456,67,False,True,5,5,True,5,[]
9,P-L3-03,L3,qwen-235b-thinking,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,54.384,456,45,False,True,5,5,True,5,[]
9,P-L3-03,L3,qwen-235b-instruct,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,2.519,456,45,False,True,5,5,True,5,[]
9,P-L3-03,L3,deepseek-r1,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,13.584,456,40,False,True,5,5,True,5,[]
9,P-L3-03,L3,o4-mini,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,23.11,456,67,False,True,5,5,True,5,[]
9,P-L3-04,L3,gemini-2.5-flash-thinking,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,2.789,475,70,False,True,5,5,True,5,[]
9,P-L3-04,L3,gemini-2.5-flash-base,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,1.177,475,70,False,True,5,5,True,5,[]
9,P-L3-04,L3,qwen-235b-thinking,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,41.607,475,45,False,True,5,5,True,5,[]
9,P-L3-04,L3,qwen-235b-instruct,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,1.702,475,70,False,True,5,5,True,5,[]
9,P-L3-04,L3,deepseek-r1,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,62.339,475,70,False,True,5,5,True,5,[]
9,P-L3-04,L3,o4-mini,"Conduct a systematic grid survey of the area. For every object discovered, do three orbits at 6 meter standoff to collect a detailed map. Return to launch when complete.",True,True,True,1,False,5.794,475,70,False,True,5,5,True,5,[]
